row_id,source,source_job_id,url,company_name,title_clean,pred_normalized_title,pred_role_family,pred_location_type,pred_city,pred_country,location_clean,evidence_snippet,target_normalized_title,target_role_family,target_location_type,target_country,qa_status,qa_notes
680,greenhouse,4605446005,https://job-boards.greenhouse.io/gleanwork/jobs/4605446005,gleanwork,"Software Engineer, AI and Security",software_engineer,software_engineering,hybrid,Palo Alto,CA,"Palo Alto, CA","What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. | With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor loc",,,,,,
681,greenhouse,4581643005,https://job-boards.greenhouse.io/gleanwork/jobs/4581643005,gleanwork,"Software Engineer, Backend",software_engineer,software_engineering,hybrid,San Francisco Bay Area,,San Francisco Bay Area,"&nbsp; You will: Own impactful infrastructure problems from inception and architecture to production launch Write well thought out design documents and robust, high-quality and well-tested code Work collaboratively with a strong team to identify the most impactful projects we should be prioritizing in our roadmap Mentor more junior engineers or learn from battle tested ones You are: 3+ years of experience BA/BS in co",,,,,,
682,greenhouse,4006731005,https://job-boards.greenhouse.io/gleanwork/jobs/4006731005,gleanwork,"Software Engineer, Backend (India)",software_engineer,software_engineering,remote,Bangalore,IN,Bangalore,"What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. | With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor loc",,,,,,
683,greenhouse,4638008005,https://job-boards.greenhouse.io/gleanwork/jobs/4638008005,gleanwork,"Software Engineer, Context Platform",software_engineer,software_engineering,hybrid,Palo Alto,,Palo Alto,"Location: This role is hybrid (3-4 days a week in our Palo Alto office) Compensation &amp; Benefits: &nbsp; The standard base salary range for this position is $140,000 - $265,000 annually. | Compensation offered will be determined by factors such as location, level, job-related knowledge, skills, and experience.",,,,,,
684,greenhouse,4637208005,https://job-boards.greenhouse.io/gleanwork/jobs/4637208005,gleanwork,"Software Engineer, Data Foundations",software_engineer,software_engineering,hybrid,San Francisco Bay Area,,San Francisco Bay Area,"Location: This role is hybrid (4 days a week in one of our SF Bay Area offices) Compensation &amp; Benefits: The standard base salary range for this position is $140,000 - $265,000 annually. | Compensation offered will be determined by factors such as location, level, job-related knowledge, skills, and experience.",,,,,,
685,greenhouse,4614706005,https://job-boards.greenhouse.io/gleanwork/jobs/4614706005,gleanwork,"Software Engineer, Developer Productivity",software_engineer,software_engineering,hybrid,San Francisco Bay Area,,San Francisco Bay Area,"Our codebase is large and multi-language, powered by Bazel, with pipelines running on GitHub Actions and cloud remote execution. | Improve build hermeticity, caching, reproducibility, and dependency management.",,,,,,
686,greenhouse,4006733005,https://job-boards.greenhouse.io/gleanwork/jobs/4006733005,gleanwork,"Software Engineer, Frontend",software_engineer,software_engineering,hybrid,San Francisco Bay Area,,San Francisco Bay Area,"&nbsp; You will: Build delightful user interfaces with React.js in collaboration with stellar product designers and backend engineers Oversee the entirety of your features from inception to launch and beyond Write robust code that’s easy to read, maintain and test Push the boundaries of platform constraints to integrate an instant Glean experience into every workflow Mentor more junior engineers or learn from battle ",,,,,,
687,greenhouse,4006734005,https://job-boards.greenhouse.io/gleanwork/jobs/4006734005,gleanwork,"Software Engineer, Fullstack",software_engineer,software_engineering,hybrid,San Francisco Bay Area,,San Francisco Bay Area,"You will:&nbsp; Oversee the entirety of your greenfield features from inception to implementation, experimentation, launch and beyond Work with designers, product managers, data scientists, and other engineers to understand our problem space and create elegant solutions Architect REST APIs that are backed by stable, scalable server side implementations and maximize web client flexibility for rapidly meeting evolving ",,,,,,
688,greenhouse,4659229005,https://job-boards.greenhouse.io/gleanwork/jobs/4659229005,gleanwork,"Software Engineer, Insights",software_engineer,software_engineering,hybrid,San Francisco,US,San Francisco,"What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. | With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor loc",,,,,,
689,greenhouse,4012745005,https://job-boards.greenhouse.io/gleanwork/jobs/4012745005,gleanwork,"Software Engineer, Machine Learning (India)",software_engineer,software_engineering,,Bangalore,IN,"Bangalore, India","What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. | With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor loc",,,,,,
690,greenhouse,4636739005,https://job-boards.greenhouse.io/gleanwork/jobs/4636739005,gleanwork,"Software Engineer, Platform",software_engineer,software_engineering,hybrid,San Francisco Bay Area,,San Francisco Bay Area,"Location: &nbsp; This role is hybrid (3-4 days a week in one of our SF Bay Area offices) Compensation &amp; Benefits: &nbsp; The standard base salary range for this position is $140,000 - $265,000 annually. | Compensation offered will be determined by factors such as location, level, job-related knowledge, skills, and experience.",,,,,,
691,greenhouse,4428090005,https://job-boards.greenhouse.io/gleanwork/jobs/4428090005,gleanwork,"Software Engineer, Product Backend",software_engineer,software_engineering,hybrid,San Francisco Bay Area,,San Francisco Bay Area,"Compensation offered will be determined by factors such as location, level, job-related knowledge, skills, and experience. | We do not discriminate based on gender, ethnicity, sexual orientation, religion, civil or family status, age, disability, or race.",,,,,,
692,greenhouse,4012744005,https://job-boards.greenhouse.io/gleanwork/jobs/4012744005,gleanwork,"Software Engineer, Product Backend (India)",software_engineer,software_engineering,remote,Bangalore,IN,Bangalore,"What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. | With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor loc",,,,,,
693,greenhouse,4436194005,https://job-boards.greenhouse.io/gleanwork/jobs/4436194005,gleanwork,"Software Engineer, Security",software_engineer,software_engineering,hybrid,San Francisco Bay Area,,San Francisco Bay Area,"Experience with cloud security principles and tools (AWS Security, GCP Security) Experience with container security (Docker Security, Kubernetes Security) Location: This role is hybrid (3-4 days a week in one of our SF Bay Area offices) Compensation &amp; Benefits: The standard base salary range for this position is $185,000 - $280,000 annually. | Compensation offered will be determined by factors such as location, l",,,,,,
694,greenhouse,4592324005,https://job-boards.greenhouse.io/gleanwork/jobs/4592324005,gleanwork,"Software Engineer, University Grad",software_engineer,software_engineering,hybrid,Palo Alto,CA,"Palo Alto, CA","What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. | With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor loc",,,,,,
695,greenhouse,4508312005,https://job-boards.greenhouse.io/gleanwork/jobs/4508312005,gleanwork,Solutions Architect,solutions_architect,architecture,hybrid,,US,Remote- US,"What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. | With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor loc",,,,,,
696,greenhouse,4006909005,https://job-boards.greenhouse.io/gleanwork/jobs/4006909005,gleanwork,Solutions Engineer- Central,software_engineer,software_engineering,remote,,US,Remote,"What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. | With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor loc",,,,,,
